Date,equity_index_gdp,equity_index_cpi,equity_index_interest_rate,equity_index_exchange_rate,integrated_equity_index,government_bond_gdp,government_bond_cpi,government_bond_interest_rate,government_bond_exchange_rate,integrated_government_bond,currency_gdp,currency_cpi,currency_interest_rate,currency_exchange_rate,integrated_currency,integrated_gdp,integrated_cpi,integrated_interest_rate,integrated_exchange_rate,integrated_global_macro
1992-09-01,-0.015669541986654916,-0.024888495081262355,-0.0069858977809081615,-0.01348136405982456,-0.022005235495545998,-0.010636562399136205,0.026230058423363983,0.010636562399136205,0.03596469117403087,0.03802491651393397,-0.06846371377227577,0.05396625276067043,0.021732604012555563,0.012892844002012432,0.013450280794904824,-0.07023949130900946,0.012062384588158758,-0.00022713235517543093,0.03590407544233475,-0.007556488569572658
1992-10-01,-0.04692712528502445,0.014189638906326851,-0.004345740139069883,-0.03749803879500244,-0.018863486316922033,-0.015382444129664288,0.0076100902274125115,0.006015477205459454,-0.02298048377902352,-0.03330007488237347,-0.043504944515539816,0.050041783087224824,0.03480058546292582,0.008417936067210046,0.05581424929696442,-0.06586939943801659,0.05843362870170879,0.004487226999654119,-0.03832680938209936,-0.000633366980199806
1992-11-01,-0.01737548771910087,0.014832305639684663,0.012242035904033418,-0.02018425915011164,9.24236003056427e-05,0.02872938456013886,-0.025443728955635406,-0.01960595263026882,0.0313661198596448,0.022678770888025068,-0.06676106966359903,0.041050815228760834,0.005454232487827231,0.061010934146810115,0.056083613531697385,-0.04336431616615611,0.04607041680618653,-0.010190441571297873,0.03817372062630482,0.030501261138110296
1992-12-01,0.025649711052054876,0.005709047661746904,0.0200944418090705,0.04135833586182785,0.026215944215554596,-0.018769893607651113,0.017339715723118796,0.019466872456041912,-0.01758209580143675,0.0026670469984308304,0.025087928153351376,-0.007307120209636188,-0.027372937443476797,-0.024484769883822144,-0.02658099752863406,0.018980155052767428,-0.0023333442146701426,-0.00047901404939956456,-0.009403602996068213,0.0030789607315216965
1993-01-01,-0.012033427780976302,-0.01456166561593439,-0.013488247486083233,-0.008859718889239797,-0.0178426436462845,-0.021316822750403912,-0.017170797670815766,0.02927319007050557,0.01110402494470365,-0.004205516387530005,-0.013927203053001954,-0.002551614950839288,0.010499408581734515,0.012349804306931417,0.005225079771249945,-0.02963836397164529,-0.027847023188646965,0.004149763642023618,0.012891251171182633,-0.02885889928608629
1993-02-01,0.03974322876633134,-0.0349842542220993,-0.024810665632696016,0.014365961169369734,-0.01158481688800584,-0.04631068805359074,0.04607943030916709,0.0462389193052765,-0.0064953946653386035,0.020615436449939784,0.02965890886606973,-0.015270498163073675,-0.03163948298839406,0.0023249352146619507,-0.009017503087652961,0.018833691703712574,-0.03278529894605392,-0.013983375775546036,-0.006028723387109799,-0.03002768569983104
1993-03-01,0.01707854219828453,0.03201289932493894,0.012756092167612091,-0.014477287812582508,0.021003061600815148,-0.003933069750457346,0.00165200923686745,0.005244847578312139,-0.022705381938398227,-0.013674107131529495,0.017965873316932602,0.01802681444939033,-0.013340635164416602,-0.007093804539180114,0.013676879500596293,0.014253478166111437,0.03537597680109026,0.01536563859505399,-0.03091379667292008,0.02561235715451723
1993-04-01,-0.006695617758541961,0.052879540746971126,-0.03798771307036267,0.007496823886234924,0.01110180122344057,-0.00029433748878998644,-0.008753274745107356,0.0013832392281672528,0.022415271109361725,0.010070286177393802,2.7589355699659837e-05,-0.008945027379008492,-0.022994226387655713,0.013228122972760204,-0.009700664319500197,-0.00972034525141293,0.015032291128435186,-0.036519133678273606,0.026676798237583243,0.003151456796738835
1993-05-01,-0.003568885584715648,-0.0034693107878705767,0.0029564664694295773,-0.006284501311905361,-0.0035728008201288282,0.00011348512149566185,0.016982219174145236,-0.005244141829281724,0.013062944337681378,0.011881259931090885,-0.03878504456826414,-0.00040523317004822383,0.05901175810410148,0.04387577630808948,0.028456421512044666,-0.031700713628946074,0.006936222015164675,0.04278390651140284,0.039046914315299545,0.030143253508691674
1993-06-01,-0.007358209531932399,0.008592090417713671,0.015147489469115843,-0.019436455932149724,0.0011501738759804106,-0.03311892369797104,0.03303653416128614,0.03848562972645529,-0.022966739236432845,0.0019060831467545523,-0.036458280795389895,0.029714644530957637,0.05676267993499901,0.027325444166385757,0.04771232266689203,-0.049572734595484974,0.05021988785334577,0.061473476257994424,-0.013426445014095977,0.04151148320878205
1993-07-01,0.025807888665085887,-0.00023275434667359576,0.006860846632285353,0.005271124332210635,0.015848398283519496,-0.030972323024411115,0.02565716164110752,0.029309935190399976,-0.026263887369867546,-0.010262933512487665,0.03159289131669725,-0.0008831696850271657,-0.02223533497366139,-0.0026521044775013646,0.003221517035369445,-0.006368809364827525,0.014892320727065329,0.04116257696286846,0.005362297412530753,0.033490522819698124
1993-08-01,0.042450662202720334,0.02638923172970111,0.05704075501245178,-0.00806556877163769,0.05477594071723067,-0.048238272385622775,0.004668528508958138,0.04882894285868137,-0.029255761174266027,-0.024421067758784377,-0.050183516815571934,-0.016765253955866644,0.037707401603037365,0.03939999371735406,0.0024507912520957313,-0.026091649166176997,0.009979707329169434,0.06767523694323764,-0.011253033098091836,0.02727401351093325
1993-09-01,-0.0386143428879065,-0.009627455299966965,0.012800072570221012,-0.01489293120393053,-0.026544313605479562,0.023342278589934522,0.006483344096024973,-0.014895211728019967,0.02495035646776864,0.029506039031073992,-0.05085922401682758,-0.009757065247318113,0.0635602299320237,0.03918293409543922,0.023414509302355536,-0.049621753110441334,-0.008992732521423092,0.04312764358288896,0.030143494841835476,0.011307124262710373
1993-10-01,0.054425916079435394,0.01209324505327693,0.02462562880404476,0.0394280099378999,0.06755891313311504,-0.03998200040800827,-0.015785841940637556,0.01460783002263817,-0.04128313248049122,-0.049523121976774824,0.037757493141193275,-0.009864421735684262,-0.009300323726967685,-0.05274755151137926,-0.03052283655373251,0.027220119743144706,0.006997962934113367,0.02989812168021969,-0.041685256179124996,0.01158342281444023
1993-11-01,-0.04495485083496868,0.021823230948899403,0.009324633123054869,-0.01734062900375484,-0.0021460349748765248,-0.018668205639611937,-0.0032922696241863185,-0.005087721292550098,-0.010287018782743509,-0.02422826000807759,-0.02128267556710044,-0.04828838452941418,0.03594983145424118,0.032166148759156105,-0.006238595981990715,-0.05087338353151977,-0.005201053445352841,0.03591914565348839,-0.006693440074756877,-0.028309547189780494
1993-12-01,0.024607225917256847,0.032016413978874725,0.02567326586214517,-0.01796489262140182,0.032972481027003855,-0.033471730951395856,0.007225800301030931,0.022583723850895063,0.005293667782759066,4.527216406470721e-05,0.03461255780838187,0.0025421872054895984,-0.060623355935040285,-0.03784501810196348,-0.04072874526224127,-0.0018813972308356637,0.04473636735115581,-0.01083100922172593,-0.04156914950108978,-0.004251168568305805
1994-01-01,0.0580315701862095,-0.0281454864913408,0.05373408758412113,-0.0438071700328757,0.030092906487942144,-0.008744302898540965,-0.0054107761993561045,0.02136573870271468,-0.02780087292449011,-0.006132628990830935,0.040943576232832776,-0.054290930264957286,-0.07500071839139977,-0.09372478271015215,-0.13395306823507652,0.05324484182839232,0.002711643084070262,0.037993693221264314,-0.03877616554461123,0.03674584826800953
1994-02-01,-0.023360852840992208,0.009402520911878622,0.0023573843058594633,0.01846573303002797,0.008541284007559343,0.048845079564609546,-0.04437997583438369,-0.07087573154190614,-0.03592382520998866,-0.06658392309196845,-0.009328023825713481,0.040711619857610945,-0.007481458590056891,-0.01601107441544157,0.012726553892574675,0.0033473065682167887,-0.01608794418162453,-0.0686998053226909,0.005239396547456352,-0.04671444406248637
1994-03-01,-0.037619378379411414,-0.0016705008118591109,0.019860879055452123,0.03625016522967336,0.013218615769937641,0.06196807750886874,-0.0728243008499135,-0.06644718308627971,-0.058799759908355446,-0.06375678331571062,-0.03268136664232852,0.027256857408694084,-0.012820559132244008,-0.03914749789783905,-0.05875200121005003,-0.01640001325856806,-0.0405029541195112,-0.0513519270304916,-0.0023901460605803503,-0.059939517214696675
1994-04-01,0.007500503370279216,0.02345045730349887,0.022187205123250505,-0.001172717677594959,0.023129684501497123,-0.005746685466041738,-0.009069728613344494,-0.024079562330685696,0.011909117619688827,-0.013303514039423167,-0.011673723228330145,-0.07145693973018098,-0.06378989982771835,-0.024886326994523027,-0.0674426506474854,0.0016832434492271284,-0.042887615342422004,-0.06174530323908694,-0.008622240738328254,-0.051786127880743514
1994-05-01,-0.01582639541800448,0.0030655574071835508,-0.009257545545361845,-0.015541389011610975,-0.011965784403260816,0.025726381560191445,-0.0419708889582496,-0.04172392062752865,0.037854889271271626,-0.01818546630693756,-0.03914750283947362,0.024702220225493798,-0.020575541764243102,0.03131313500846525,0.01639007607934101,-0.009851281347685387,-0.0074768777415745585,-0.04234463728523006,0.043440058330712135,-0.006923305307937491
1994-06-01,1.769296044146644e-05,-0.048747206657739114,-0.015281486716970834,-0.026929873004424856,-0.04224940363261282,-0.004705117582695521,-0.024375418029229965,-0.004201920313103543,0.008987634220962557,-0.0077202619759668715,0.02111113850979208,0.04129728822573434,0.0077338786371934495,0.03180049994548914,0.05733037817496829,0.006780410586002155,-0.014308744461497054,-0.00923638192665452,0.025546296209025838,0.002424496274446536
1994-07-01,0.025372083469905757,0.0017932286468209878,0.014696934597184977,-0.013299537618133938,0.017576259448728634,-0.030227051231272412,0.015944086870115216,-0.00493561939353984,0.01537242362597878,0.0054599129078136905,-0.021638069226150868,0.011604923563041906,-0.019148791604839753,0.008598095654951603,-0.0007314980970671329,-0.012834092575465458,0.022129214636947482,-0.00299991384959624,0.0098870404058151,0.01597083900264112
1994-08-01,0.04472437851466917,-0.015474577869584054,0.00020757886333557361,0.05431212115992693,0.04489633213041616,-0.0016995923495079653,0.005065692559439092,-0.00868031604312015,-0.02274491591333474,-0.017300357373755695,0.0066162756583281294,-0.03156252259279029,0.029051280951278253,-0.015742842566489515,-0.019055785986286423,0.032363215078700255,-0.040137122374358784,0.026063103013689675,0.023243718835142844,0.017269821658922584
1994-09-01,0.030451879229851243,-0.02992274524116898,-4.959761135350651e-05,-0.0017026654580857509,-0.0058827694624676245,0.015160913594514294,-0.00859964320921951,0.04444823687083476,-0.001177800961494328,0.02549663970751393,0.028565095318194785,-0.009622315791471657,0.0006339571322084272,-0.019095717388381464,-0.010016213379440341,0.055885126937579244,-0.04059241836111164,0.025302807591084716,-0.016777434114924716,0.0002414527144508078
1994-10-01,0.017042538254590334,0.017462903363186254,0.014864968421758905,-0.00021636609574861708,0.021537219193098565,-0.0028834377790750193,0.013348755940003143,0.020116188830176712,0.026466069098536063,0.03207913426359335,0.005598664276496858,-0.011874051537047781,-0.01890895662027946,0.014376035446115456,-0.003985270566730989,0.00890064048040376,-0.00036376459650065067,-0.002256216802060131,0.025485958764966465,0.013852326450444968
1994-11-01,-0.039560595085807074,-0.014800138684181839,0.009929060871728032,0.00363100718910587,-0.023840275580405287,-0.00546804688635511,0.0027070924464979423,0.014485883742812138,0.0037454315822095657,0.005187608578482242,-0.043998179818153196,0.027884328927235788,-0.014051042395920473,0.0017236739865203903,0.006177765831391999,-0.01972160718346659,0.021079844053777105,0.03934004253862537,0.03494055872374958,0.026783602554462903
1994-12-01,-0.001906365741043179,-0.015687360041355083,-0.009706236684297261,-0.0379221197402646,-0.052179859898196214,0.007267014094269232,-0.021799593971924033,0.004226137971660345,0.017398154562945557,0.004177227744656731,-0.028123568066615586,0.08664571650905704,-0.04254396379691519,0.08367177886770392,0.14134257551989982,-0.0036051203238243092,0.04014188455782284,-0.01587517994330754,0.05942789317768294,0.03241921421578485
1995-01-01,-0.021952958217435117,-0.014766452940208006,0.023851587484031638,0.0069056270225054915,-0.004691008464857931,-0.01653128564376674,0.021966327035735388,-0.005683887952539986,-0.008746367560627098,-0.0038284146154986655,-0.010382911092477213,0.032499169062214776,-0.04908366023851449,0.0075952693533777845,-3.2756891159716526e-05,-0.038409071963682186,0.016502822174408637,-0.018779484463087404,-0.008791674624918162,-0.030947781247710027
1995-02-01,0.027631761024312168,0.004279144550548383,-0.02988492024458776,0.028581472828460675,0.01496055787461802,-0.049057344597099276,0.03425006699193824,-0.03427977349961667,0.04106008051220056,-0.014558778742498328,0.01660056472676379,0.006922011135196214,0.01992839791079919,0.022945822997215877,0.025613780643006626,-0.023491171973030363,-6.696973937592724e-05,-0.04026046495512941,0.048412122758561056,-0.018318867888514275
1995-03-01,0.04125611012919141,-0.010636192621979974,0.007184543673787919,0.029457215217804984,0.0346439631043393,-0.024238381978828254,0.0769034979247856,-0.002407129174657374,0.06323769512575218,0.038469153344671075,0.0665644131023127,-0.005802434748636735,-0.028996177821154122,0.060913054206422554,0.04923191495199377,0.04173853117282897,0.020104153031077328,-0.015032383950341167,0.1025670284797288,0.07560355123852915
1995-04-01,0.026559840482014464,-0.00819244690001871,-0.004714002239801518,0.019121120342827324,0.02253319237526682,-0.01608352982283209,0.021004167884057956,-0.01762754998877692,-0.0027398052971567164,-0.007780156189433715,0.07158636591246448,-0.007646291607599616,0.034539354245499,-0.03440610716000373,0.015594486817747602,0.03005901857976181,-0.011588819665774746,-0.006203922213517409,-0.005769182137443108,0.0059250749576003885
1995-05-01,0.019229467033933925,-0.04228242247123625,-0.036702607888399894,0.030602832687268575,-0.030981307452988726,-0.0556756960155935,0.0033065428225136626,-0.058513378914913004,-0.037650551031322116,-0.04909279655270881,-0.020302529498914174,0.002384487199420353,-0.002737476263323362,0.02770435323408904,0.017595736526564168,-0.039735585501948265,-0.015507181309836224,-0.06355321547798078,0.008539435777950728,-0.0533323950820825
1995-06-01,0.017591785121472022,-0.02175427271631805,-0.02077208680242048,0.03218574056784181,0.0018035952903532639,0.02295668172377516,0.017769872566749625,0.024337526636886864,0.019196510234454366,0.024369107323441844,0.01771884606842435,-0.006539907806976423,0.007490541946474086,-0.004919175111200013,0.0018350751661385962,0.029240788698177,-0.008617244199891324,0.004643217893161424,0.03455669804103614,0.022834710269055446
1995-07-01,0.01994113675422702,0.007962292535196126,-0.0350522948726984,0.027790214998319785,0.00458407314841719,0.013367326001499709,0.014680353139799233,0.01145680282620671,0.0010302113503343252,0.010594296096148767,-0.004444211496610649,0.02195421902074341,-0.011217780189856903,-0.026753481090747072,-0.01097379852240195,-0.011391124490561854,0.03205972676238624,-0.005685237182963039,-0.023823426469210984,-0.004686148960215603
