BCOMCLTR Index Settings Total Return Analysis,,,,,,
Range01/31/1984 -12/30/2022 Period Monthly Currency USD,,,,,,
Price  Open  Close Dividends  Net  Gross 467 Month Holding Period Chart,,,,,,
Bloomberg WTI Crude Oil Subindex Total Return Max Cuml Total Return 4870.1695% On 06/30/2008,,,,,,
Date,Close Price,Dividends,Prc Appr,Total Return,Period Appr,Period Return
1/31/1994,68.71,--,109.57%,113.94%,4.38%,4.38%
,,,,,,
12/31/1993,65.82,--,100.78%,104.96%,-9.12%,-9.12%
11/30/1993,72.43,--,120.92%,125.53%,-9.62%,-9.62%
10/29/1993,80.14,--,144.44%,149.54%,-9.99%,-9.99%
,,,,,,
9/30/1993,89.03,--,171.56%,177.23%,1.55%,1.55%
8/31/1993,87.67,--,167.43%,173.00%,0.50%,0.50%
7/30/1993,87.24,--,166.10%,171.65%,-6.20%,-6.20%
,,,,,,
6/30/1993,93.01,--,183.69%,189.60%,-6.33%,-6.33%
5/31/1993,99.29,--,202.86%,209.17%,-3.06%,-3.06%
4/30/1993,102.43,--,212.43%,218.94%,0.17%,0.17%
,,,,,,
3/31/1993,102.25,--,211.90%,218.40%,-0.70%,-0.70%
2/26/1993,102.97,--,214.09%,220.64%,2.11%,2.11%
1/29/1993,100.85,--,207.61%,214.02%,3.57%,3.57%
,,,,,,
12/31/1992,97.37,--,197.00%,203.20%,-2.05%,-2.05%
11/30/1992,99.41,--,203.21%,209.54%,-3.42%,-3.42%
10/30/1992,102.93,--,213.96%,220.51%,-3.90%,-3.90%
,,,,,,
9/30/1992,107.1,--,226.69%,233.50%,1.85%,1.85%
8/31/1992,105.16,--,220.76%,227.45%,-1.44%,-1.44%
7/31/1992,106.7,--,225.46%,232.25%,1.68%,1.68%
,,,,,,
6/30/1992,104.94,--,220.09%,226.77%,-1.44%,-1.44%
5/29/1992,106.47,--,224.76%,231.53%,6.15%,6.15%
4/30/1992,100.3,--,205.95%,212.33%,7.77%,7.77%
,,,,,,
3/31/1992,93.07,--,183.90%,189.82%,3.50%,3.50%
2/28/1992,89.93,--,174.30%,180.02%,-0.74%,-0.74%
1/31/1992,90.6,--,176.34%,182.10%,-0.82%,-0.82%
,,,,,,
12/31/1991,91.35,--,178.63%,184.44%,-10.58%,-10.58%
11/29/1991,102.15,--,211.58%,218.08%,-6.86%,-6.86%
10/31/1991,109.67,--,234.52%,241.50%,6.34%,6.34%
,,,,,,
9/30/1991,103.14,--,214.59%,221.15%,0.87%,0.87%
8/30/1991,102.25,--,211.88%,218.39%,3.46%,3.46%
7/31/1991,98.83,--,201.45%,207.73%,6.09%,6.09%
,,,,,,
6/28/1991,93.15,--,184.13%,190.06%,-3.81%,-3.81%
5/31/1991,96.84,--,195.39%,201.55%,2.41%,2.41%
4/30/1991,94.56,--,188.42%,194.44%,9.11%,9.11%
,,,,,,
3/29/1991,86.66,--,164.35%,169.86%,5.13%,5.13%
2/28/1991,82.44,--,151.46%,156.70%,-1.37%,-1.37%
1/31/1991,83.58,--,154.95%,160.26%,-22.10%,-22.10%
,,,,,,
12/31/1990,107.29,--,227.27%,234.10%,1.92%,1.92%
11/30/1990,105.27,--,221.10%,227.80%,-14.56%,-14.56%
10/31/1990,123.22,--,275.84%,283.68%,-6.62%,-6.62%
,,,,,,
9/28/1990,131.95,--,302.48%,310.87%,46.84%,46.84%
8/31/1990,89.86,--,174.10%,179.82%,35.63%,35.63%
7/31/1990,66.25,--,102.09%,106.30%,17.56%,17.56%
,,,,,,
6/29/1990,56.36,--,71.90%,75.49%,-3.47%,-3.47%
5/31/1990,58.38,--,78.09%,81.80%,-9.09%,-9.09%
4/30/1990,64.22,--,95.89%,99.98%,-9.33%,-9.33%
,,,,,,
3/30/1990,70.83,--,116.04%,120.55%,-5.31%,-5.31%
2/28/1990,74.8,--,128.15%,132.91%,-2.14%,-2.14%
1/31/1990,76.44,--,133.15%,138.01%,6.29%,6.29%
,,,,,,
12/29/1989,71.91,--,119.35%,123.93%,11.03%,11.03%
11/30/1989,64.77,--,97.56%,101.68%,1.88%,1.88%
10/31/1989,63.57,--,93.92%,97.96%,0.37%,0.37%
,,,,,,
9/29/1989,63.34,--,93.20%,97.23%,8.27%,8.27%
8/31/1989,58.5,--,78.45%,82.17%,5.05%,5.05%
7/31/1989,55.69,--,69.87%,73.41%,-5.45%,-5.45%
,,,,,,
6/30/1989,58.9,--,79.66%,83.41%,6.31%,6.31%
5/31/1989,55.4,--,69.00%,72.52%,3.70%,3.70%
4/28/1989,53.43,--,62.96%,66.36%,4.14%,4.14%
,,,,,,
3/31/1989,51.3,--,56.48%,59.74%,15.20%,15.20%
2/28/1989,44.53,--,35.83%,38.66%,9.48%,9.48%
1/31/1989,40.68,--,24.07%,26.66%,2.80%,2.80%
,,,,,,
12/30/1988,39.57,--,20.69%,23.21%,13.04%,13.04%
11/30/1988,35,--,6.77%,8.99%,13.70%,13.70%
10/31/1988,30.78,--,-6.10%,-4.14%,5.51%,5.51%
,,,,,,
9/30/1988,29.18,--,-11.00%,-9.14%,-11.44%,-11.44%
8/31/1988,32.95,--,0.50%,2.59%,-8.01%,-8.01%
7/29/1988,35.82,--,9.25%,11.53%,7.04%,7.04%
,,,,,,
6/30/1988,33.46,--,2.07%,4.19%,-12.54%,-12.54%
5/31/1988,38.26,--,16.70%,19.13%,-1.85%,-1.85%
4/29/1988,38.98,--,18.90%,21.38%,6.94%,6.94%
,,,,,,
3/31/1988,36.45,--,11.19%,13.50%,7.75%,7.75%
2/29/1988,33.83,--,3.19%,5.34%,-4.78%,-4.78%
1/29/1988,35.53,--,8.37%,10.63%,2.60%,2.60%
,,,,,,
12/31/1987,34.63,--,5.63%,7.83%,-7.46%,-7.46%
11/30/1987,37.42,--,14.15%,16.53%,-6.23%,-6.23%
10/30/1987,39.91,--,21.74%,24.28%,3.02%,3.02%
,,,,,,
9/30/1987,38.74,--,18.17%,20.63%,1.00%,1.00%
8/31/1987,38.36,--,17.00%,19.44%,-6.57%,-6.57%
7/31/1987,41.06,--,25.23%,27.84%,6.89%,6.89%
,,,,,,
6/30/1987,38.41,--,17.16%,19.60%,6.06%,6.06%
5/29/1987,36.21,--,10.46%,12.76%,5.94%,5.94%
4/30/1987,34.18,--,4.27%,6.44%,1.31%,1.31%
,,,,,,
3/31/1987,33.74,--,2.92%,5.07%,14.76%,14.76%
2/27/1987,29.4,--,-10.31%,-8.44%,-10.83%,-10.83%
1/30/1987,32.98,--,0.58%,2.68%,4.82%,4.82%
,,,,,,
12/31/1986,31.46,--,-4.04%,-2.04%,19.33%,19.33%
11/28/1986,26.36,--,-19.59%,-17.91%,-2.38%,-2.38%
10/31/1986,27,--,-17.63%,-15.91%,2.68%,2.68%
,,,,,,
9/30/1986,26.3,--,-19.78%,-18.10%,-6.43%,-6.43%
8/29/1986,28.11,--,-14.26%,-12.47%,45.06%,45.06%
7/31/1986,19.38,--,-40.89%,-39.66%,-11.40%,-11.40%
,,,,,,
6/30/1986,21.87,--,-33.29%,-31.89%,-10.99%,-10.99%
5/30/1986,24.57,--,-25.05%,-23.49%,10.23%,10.23%
4/30/1986,22.29,--,-32.00%,-30.59%,27.34%,27.34%
,,,,,,
3/31/1986,17.51,--,-46.60%,-45.49%,-22.87%,-22.87%
2/28/1986,22.7,--,-30.77%,-29.33%,-27.77%,-27.77%
1/31/1986,31.42,--,-4.15%,-2.16%,-25.08%,-25.08%
,,,,,,
12/31/1985,41.94,--,27.93%,30.60%,-10.58%,-10.58%
11/29/1985,46.91,--,43.07%,46.06%,1.86%,1.86%
10/31/1985,46.05,--,40.47%,43.40%,6.55%,6.55%
,,,,,,
9/30/1985,43.22,--,31.83%,34.58%,5.55%,5.55%
8/30/1985,40.95,--,24.90%,27.50%,6.05%,6.05%
7/31/1985,38.61,--,17.77%,20.22%,3.56%,3.56%
,,,,,,
6/28/1985,37.28,--,13.72%,16.09%,-0.12%,-0.12%
5/31/1985,37.33,--,13.86%,16.23%,3.37%,3.37%
4/30/1985,36.11,--,10.14%,12.44%,-0.70%,-0.70%
,,,,,,
3/29/1985,36.36,--,10.92%,13.23%,9.23%,9.23%
2/28/1985,33.29,--,1.55%,3.66%,3.90%,3.90%
1/31/1985,32.04,--,-2.27%,-0.23%,1.21%,1.21%
,,,,,,
12/31/1984,31.66,--,-3.44%,-1.43%,-2.68%,-2.68%
11/30/1984,32.53,--,-0.78%,1.29%,-2.84%,-2.84%
10/31/1984,33.48,--,2.13%,4.26%,-4.10%,-4.10%
,,,,,,
9/28/1984,34.91,--,6.49%,8.71%,1.20%,1.20%
8/31/1984,34.5,--,5.23%,7.42%,6.89%,6.89%
7/31/1984,32.27,--,-1.56%,0.49%,-6.84%,-6.84%
,,,,,,
6/29/1984,34.64,--,5.67%,7.88%,-2.53%,-2.53%
5/31/1984,35.54,--,8.42%,10.68%,3.04%,3.04%
4/30/1984,34.49,--,5.22%,7.41%,-0.68%,-0.68%
,,,,,,
3/30/1984,34.73,--,5.94%,8.15%,2.46%,2.46%
2/29/1984,33.9,--,3.40%,5.55%,3.40%,3.40%
1/31/1984,32.78,--,0.00%,2.09%,--,--
